125	0	61525	0
125	0	108472	2
125	0	116029	0
125	0	135308	0
125	0	140602	0
125	0	140604	0
125	0	182493	0
125	0	191449	0
125	0	191474	0
138	0	139	2
138	0	140	1
138	0	142	1
138	0	144	2
138	0	202	2
138	0	211	1
138	0	253	1
138	0	280	0
138	0	657	0
138	0	668	0
138	0	671	1
138	0	1005	1
138	0	1213	2
138	0	3457	0
138	0	33191	0
138	0	54763	1
138	0	66978	0
138	0	67011	0
170	0	174	2
170	0	190	1
170	0	214	0
170	0	286	2
170	0	447	1
170	0	466	1
170	0	470	2
170	0	472	1
170	0	493	0
170	0	567	2
170	0	627	2
170	0	663	2
170	0	1050	2
170	0	24101	1
170	0	25379	0
170	0	34495	1
170	0	46907	0
170	0	121582	0
170	0	121588	0
170	0	126387	0
170	0	137628	0
170	0	215307	0
170	0	215309	1
170	0	216168	1
170	0	216172	0
170	0	217860	0
213	0	240	1
213	0	241	2
213	0	255	2
213	0	386	2
213	0	407	0
213	0	460	2
213	0	532	2
213	0	996	2
213	0	2042	2
213	0	2058	2
213	0	2166	1
213	0	7684	2
213	0	27804	1
363	0	367	2
363	0	370	2
363	0	371	2
363	0	388	1
363	0	390	1
363	0	393	2
363	0	431	2
363	0	442	2
363	0	463	1
363	0	471	2
363	0	487	2
363	0	2525	2
363	0	7397	0
363	0	7398	0
363	0	8388	2
363	0	12199	2
363	0	12717	0
363	0	21489	1
363	0	22825	2
363	0	190974	0
363	0	190977	0
373	0	377	2
373	0	378	2
373	0	419	2
373	0	420	2
373	0	430	2
373	0	950	0
373	0	1073	2
373	0	1074	1
373	0	1080	0
373	0	23674	2
373	0	30848	2
373	0	40374	0
396	0	398	2
396	0	399	2
396	0	400	2
396	0	408	2
396	0	448	2
396	0	454	0
396	0	462	2
396	0	489	1
396	0	508	0
396	0	11408	1
396	0	11460	2
396	0	11483	1
396	0	19462	0
396	0	26806	0
421	0	422	0
421	0	436	2
421	0	440	2
421	0	453	2
421	0	478	2
421	0	488	2
421	0	491	1
421	0	592	2
421	0	669	1
421	0	1434	1
421	0	10219	2
421	0	10257	1
421	0	12109	1
421	0	12973	1
421	0	12975	2
421	0	13046	0
421	0	22823	0
421	0	22827	2
421	0	30123	1
421	0	30531	2
421	0	30548	2
421	0	71308	1
421	0	72312	0
421	0	72510	1
421	0	85364	0
421	0	101435	0
421	0	125917	1
421	0	167225	0
421	0	207844	0
423	0	424	2
423	0	425	2
423	0	432	2
423	0	433	2
423	0	435	2
423	0	455	2
423	0	510	2
423	0	511	1
423	0	546	2
423	0	656	2
423	0	694	2
423	0	2217	2
423	0	2227	2
423	0	2241	2
423	0	2243	0
423	0	2278	2
423	0	3035	2
423	0	3036	2
423	0	4962	0
423	0	4968	2
423	0	5710	1
423	0	9254	2
423	0	10345	2
423	0	10374	2
423	0	10403	2
423	0	12497	0
423	0	12502	2
423	0	13904	2
423	0	14046	0
423	0	14356	2
423	0	15886	1
423	0	16885	0
423	0	19944	2
423	0	19994	2
423	0	21621	0
423	0	25226	2
423	0	25241	1
423	0	25394	0
423	0	27801	0
423	0	27811	1
423	0	28379	1
423	0	35267	2
423	0	38295	1
423	0	41189	2
423	0	43226	0
423	0	48041	1
423	0	48783	0
423	0	73323	0
423	0	76338	0
423	0	87238	1
423	0	89479	0
423	0	90408	1
423	0	103487	0
423	0	104848	1
423	0	136070	0
423	0	138563	0
423	0	151886	0
423	0	164802	0
423	0	165203	0
423	0	168606	0
423	0	168820	0
423	0	179103	0
423	0	182375	0
423	0	184130	0
423	0	185819	0
423	0	187576	0
423	0	200589	0
423	0	202072	0
423	0	220805	0
423	0	230745	0
485	0	495	2
485	0	504	2
485	0	686	2
485	0	903	2
485	0	1279	2
485	0	1331	2
485	0	1417	2
485	0	1419	2
485	0	2616	0
485	0	2733	2
485	0	19840	2
485	0	21085	1
485	0	27814	0
485	0	27825	0
485	0	34749	2
485	0	43993	0
485	0	50218	1
534	0	535	0
534	0	538	2
534	0	540	2
534	0	547	2
534	0	561	2
534	0	571	2
534	0	1122	2
534	0	1221	2
534	0	1652	2
534	0	1694	2
534	0	1698	1
534	0	2536	2
534	0	169333	0
652	0	655	2
652	0	682	2
652	0	695	2
652	0	1038	1
652	0	1198	2
652	0	1225	2
652	0	1229	2
652	0	1230	2
652	0	1236	1
652	0	1341	2
652	0	1348	1
652	0	8381	1
665	0	667	1
665	0	673	1
665	0	675	2
665	0	678	0
665	0	693	2
665	0	761	1
665	0	2185	0
665	0	2702	1
665	0	2895	0
665	0	2973	0
665	0	8520	0
665	0	8536	2
665	0	49844	0
665	0	220679	0
665	0	230747	0
726	0	727	2
726	0	728	2
726	0	729	2
726	0	730	2
726	0	732	2
726	0	738	2
726	0	744	2
726	0	746	0
726	0	748	2
726	0	750	0
726	0	751	0
726	0	752	1
726	0	753	2
726	0	754	0
726	0	755	1
726	0	783	1
726	0	785	0
726	0	786	1
726	0	787	0
726	0	788	0
726	0	794	1
726	0	808	0
726	0	823	0
726	0	835	0
726	0	967	1
726	0	968	2
726	0	969	0
726	0	990	0
726	0	1059	1
726	0	1064	2
726	0	1089	0
726	0	1090	0
726	0	1104	0
726	0	1193	0
726	0	1259	0
726	0	1280	2
726	0	1317	0
726	0	1320	0
726	0	1328	0
726	0	1330	2
726	0	1332	1
726	0	1333	2
726	0	1334	0
726	0	1336	0
726	0	1347	0
726	0	1360	1
726	0	1361	0
726	0	1363	0
726	0	1406	1
726	0	1423	2
726	0	1426	1
726	0	1449	1
726	0	1657	0
726	0	1658	0
726	0	1726	1
726	0	1760	2
726	0	1772	0
726	0	1788	0
726	0	1996	0
726	0	2551	0
726	0	2561	0
726	0	2562	0
726	0	2564	0
726	0	2566	1
726	0	2567	0
726	0	2569	0
726	0	4301	2
726	0	4313	0
726	0	4315	0
726	0	4318	1
726	0	5110	0
726	0	5259	0
726	0	5667	0
726	0	6036	0
726	0	6356	0
726	0	6357	0
726	0	6674	0
726	0	6678	0
726	0	6681	0
726	0	8404	1
726	0	8406	0
726	0	11305	1
726	0	11313	0
726	0	11320	0
726	0	11321	0
726	0	11325	0
726	0	11439	0
726	0	13938	0
726	0	14038	1
726	0	15056	0
726	0	15059	0
726	0	15066	0
726	0	17931	1
726	0	18838	0
726	0	22361	0
726	0	24728	0
726	0	25418	0
726	0	25458	0
726	0	25459	0
726	0	27002	0
726	0	28751	0
726	0	30807	0
726	0	31044	0
726	0	32454	0
726	0	32792	0
726	0	33099	0
726	0	33454	0
726	0	44042	0
726	0	48792	0
726	0	48842	0
726	0	49164	0
726	0	53367	0
726	0	56214	0
726	0	57004	0
726	0	57437	0
726	0	62774	0
726	0	62789	0
726	0	62938	0
726	0	85663	0
726	0	108301	0
726	0	110577	0
726	0	110593	0
726	0	115115	0
726	0	164663	0
726	0	181569	0
726	0	185212	0
726	0	185214	0
726	0	192938	0
726	0	192971	0
726	0	192978	0
726	0	203099	0
1142	0	1144	0
1142	0	1148	0
1142	0	1153	2
1142	0	1154	2
1142	0	1498	0
1142	0	2147	2
1142	0	22965	0
1142	0	35611	0
1142	0	35612	2
1142	0	35785	0
1142	0	149020	0
1164	0	1166	2
1164	0	1170	2
1164	0	1185	2
1164	0	1196	2
1164	0	1258	1
1164	0	1340	2
1164	0	2210	1
1164	0	4051	2
1164	0	5984	0
1164	0	10699	1
1164	0	18048	0
1164	0	146102	0
1194	0	1197	2
1194	0	1199	1
1194	0	1206	2
1194	0	1217	2
1194	0	18953	2
1194	0	18974	1
1194	0	18977	2
1194	0	18985	2
1194	0	18998	2
1194	0	19113	1
1194	0	40503	1
1194	0	114111	0
1337	0	1338	2
1337	0	1346	2
1337	0	1356	2
1337	0	1367	2
1337	0	1371	2
1337	0	1374	0
1337	0	1375	1
1337	0	1377	2
1337	0	1382	2
1337	0	1387	0
1337	0	1436	2
1337	0	2286	0
1337	0	3558	0
1337	0	12349	0
1337	0	12351	0
1337	0	12352	0
1337	0	12744	2
1337	0	12745	2
1337	0	12760	0
1337	0	12791	1
1337	0	17829	2
1337	0	17830	2
1337	0	17836	0
1337	0	18719	2
1337	0	20222	0
1337	0	20246	0
1337	0	21100	0
1337	0	21102	2
1337	0	21564	0
1337	0	21884	0
1337	0	22784	0
1337	0	35874	0
1337	0	41063	0
1337	0	46882	0
1337	0	48240	0
1337	0	51468	0
1337	0	52563	0
1337	0	62060	0
1337	0	62734	0
1337	0	62735	0
1337	0	62817	1
1337	0	62868	0
1337	0	63664	1
1337	0	63671	1
1337	0	65480	1
1337	0	65481	0
1337	0	72960	0
1337	0	74868	0
1337	0	89039	0
1337	0	91932	0
1337	0	99355	0
1337	0	100037	0
1337	0	113671	0
1337	0	128646	0
1337	0	128782	0
1337	0	128791	0
1337	0	140801	0
1337	0	200784	0
1337	0	201159	0
1337	0	202460	0
1337	0	239475	0
1576	0	1577	2
1576	0	1579	2
1576	0	1584	1
1576	0	3371	2
1576	0	3374	2
1576	0	3923	0
1576	0	44453	0
1576	0	83599	0
1576	0	94601	0
1576	0	133806	1
1576	0	237477	0
1595	0	1597	1
1595	0	1598	2
1595	0	1600	1
1595	0	1632	2
1595	0	2089	2
1595	0	2159	0
1595	0	6902	1
1595	0	6921	0
1595	0	6932	0
1595	0	14284	0
1595	0	15509	1
1595	0	16920	0
1595	0	16933	0
1595	0	16961	2
1595	0	16965	0
1595	0	32873	0
1595	0	34022	0
1595	0	38925	0
1595	0	52430	0
1595	0	55280	0
1595	0	96791	0
1595	0	133063	0
1595	0	142333	0
1595	0	152432	0
1595	0	162828	0
1595	0	205740	0
1610	0	1612	0
1610	0	1614	1
1610	0	1616	2
1610	0	1617	0
1610	0	1619	0
1610	0	1620	1
1610	0	1628	0
1610	0	1638	0
1610	0	1642	1
1610	0	3550	0
1610	0	3568	1
1610	0	9432	0
1610	0	17399	2
1610	0	17873	0
1610	0	28506	0
1610	0	28548	0
1610	0	31838	0
1610	0	45709	0
1610	0	47794	0
1610	0	49029	0
1610	0	53381	0
1610	0	53382	0
1610	0	93342	0
1610	0	130551	1
1610	0	134646	0
